product_a,product_b,co_occurrence_count,support_a,support_b,support_ab,lift,pair_type
84508A - CAMOUFLAGE DESIGN TEDDY,84508B - STRIPES DESIGN TEDDY,16,0.002891924644706401,0.0020381183210311776,0.00044067423157430867,74.76550836550837,Variant
85035A - GARDENIA 3 WICK MORRIS BOXED CANDLE,85035B - CHOCOLATE 3 WICK MORRIS BOX CANDLE,47,0.00487495868679079,0.0035529359920678637,0.0012944805552495319,74.73726623746333,Variant
85206A - CREAM FELT EASTER EGG BASKET,85206B - PINK FELT EASTER EGG BASKET,118,0.008703316073592596,0.005012669384157761,0.0032499724578605267,74.49478369731536,Variant
85039A - SET/4 RED MINI ROSE CANDLE IN BOWL,85039C - S/4 BLACK MINI ROSE CANDLE IN BOWL,57,0.006857992728875179,0.0031398038999669495,0.0015699019499834748,72.90763052208835,Variant
84968C - SET OF 16 VINTAGE PISTACHIO CUTLERY,84968E - SET OF 16 VINTAGE BLACK CUTLERY,37,0.0052330064999449154,0.0026715875289192465,0.0010190591605155888,72.89180683667932,Variant
84569A - PACK 3 IRON ON DOG PATCHES,84569C - PACK 4 FLOWER/BUTTERFLY PATCHES,20,0.0030847196210201607,0.002451250413132092,0.0005508427894678859,72.84911717495987,Variant
79323LP - LIGHT PINK CHERRY LIGHTS,79323P - PINK CHERRY LIGHTS,90,0.00468216371047703,0.007271124820976093,0.0024787925526054866,72.8101604278075,Variant
79323G - GOLD  CHERRY LIGHTS,79323P - PINK CHERRY LIGHTS,32,0.001680070507877052,0.007271124820976093,0.0008813484631486173,72.14704421261798,Variant
23329 - DECORATIVE WICKER HEART LARGE,23330 - DECORATIVE WICKER HEART MEDIUM,99,0.006417318497300871,0.005921559986779773,0.002726671807866035,71.75350833416508,Variant
84031A - CHARLIE+LOLA RED HOT WATER BOTTLE,84031B - CHARLIE LOLA BLUE HOT WATER BOTTLE,167,0.008648231794645809,0.007463919797289853,0.004599537292056847,71.25574071027334,Variant
21158 - MOODY GIRL DOOR HANGER,21159 - MOODY BOY  DOOR HANGER,152,0.008538063236752231,0.006885534868348573,0.004186405199955933,71.21052903225807,Variant
72802B - OCEAN SCENT CANDLE IN JEWELLED BOX,72802C - VANILLA SCENT CANDLE JEWELLED BOX,111,0.005811391428886196,0.0074088355183430646,0.0030571774815467668,71.00526788703114,Variant
84750A - PINK SMALL GLASS CAKE STAND,84750B - BLACK SMALL GLASS CAKE STAND,16,0.002891924644706401,0.0021482868789247547,0.00044067423157430867,70.93137973137974,Variant
23132 - SMALL IVORY HEART WALL ORGANISER,23133 - LARGE IVORY HEART WALL ORGANISER,46,0.004186405199955933,0.0042690316183761155,0.0012669384157761375,70.8899830220713,Variant
23329 - DECORATIVE WICKER HEART LARGE,23331 - DECORATIVE WICKER HEART SMALL,49,0.006417318497300871,0.0029745510631265836,0.0013495648341963205,70.69988872993166,Variant
85039B - S/4 IVORY MINI ROSE CANDLE IN BOWL,85039C - S/4 BLACK MINI ROSE CANDLE IN BOWL,59,0.007326209099922882,0.0031398038999669495,0.0016249862289302633,70.64279118849755,Variant
22926 - IVORY GIANT GARDEN THERMOMETER,22927 - GREEN GIANT GARDEN THERMOMETER,68,0.005949102126253167,0.004461826594689876,0.001872865484190812,70.55738454503886,Variant
15044A - PINK PAPER PARASOL,15044C - PURPLE PAPER PARASOL,112,0.006885534868348573,0.006362234218354082,0.0030847196210201607,70.41551515151515,Variant
85231E - STRAWBERRY SCENTED SET/9 T-LIGHTS,85231G - ORANGE SCENTED SET/9 T-LIGHTS,52,0.0029194667841797952,0.006968161286768756,0.0014321912526165032,70.40107390558579,Variant
47599A - PINK PARTY BAGS,47599B - BLUE PARTY BAGS,202,0.010107965186735705,0.007877051889390767,0.005563512173625647,69.87496427278445,Variant
85129C - BEADED CRYSTAL HEART BLUE SMALL,85129D - BEADED CRYSTAL HEART PINK SMALL,21,0.001790239065770629,0.004627079431530241,0.0005783849289412802,69.82307692307691,Variant
79323LP - LIGHT PINK CHERRY LIGHTS,79323W - WHITE CHERRY LIGHTS,112,0.00468216371047703,0.009474495978847636,0.0030847196210201607,69.53652530779753,Variant
22756 - LARGE YELLOW BABUSHKA NOTEBOOK,22757 - LARGE RED BABUSHKA NOTEBOOK,126,0.005894017847306378,0.008482978957805443,0.003470309573647681,69.40781648258283,Variant
15044C - PURPLE PAPER PARASOL,15044D - RED PAPER PARASOL,100,0.006362234218354082,0.006252065660460504,0.0027542139473394293,69.24118465968687,Variant
84968A - SET OF 16 VINTAGE ROSE CUTLERY,84968E - SET OF 16 VINTAGE BLACK CUTLERY,37,0.005535970034152253,0.0026715875289192465,0.0010190591605155888,68.90270297994562,Variant
84509B - SET OF 4 FAIRY CAKE PLACEMATS,84509G - SET OF 4 FAIRY CAKE PLACEMATS,59,0.005398259336785282,0.004379200176269693,0.0016249862289302633,68.7386728276216,Variant
84459A - PINK METAL CHICKEN HEART,84459B - YELLOW METAL CHICKEN HEART,81,0.005535970034152253,0.005866475707832984,0.002230913297344938,68.69287365986966,Variant
84247L - FAWN AND MUSHROOM GREETING CARD,84247N - PACK/12 BLUE FOLKART CARDS,11,0.0030296353420733724,0.0014597333920898976,0.0003029635342073372,68.5056603773585,Variant
23332 - IVORY WICKER HEART LARGE,23333 - IVORY WICKER HEART MEDIUM,126,0.007904594028864162,0.006417318497300871,0.003470309573647681,68.4124358840155,Variant
47593A - CAROUSEL PONIES BABY BIB,47593B - SCOTTIE DOGS BABY BIB,65,0.0026715875289192465,0.009805001652528369,0.001790239065770629,68.34298621568401,Variant
47503A - ASS FLORAL PRINT MULTI SCREWDRIVER,47503H - ASS FLORAL PRINT SPIRIT LEVEL,22,0.005370717197311887,0.0016525283684036575,0.0006059270684146745,68.27145299145299,Variant
22175 - PINK OWL SOFT TOY,22176 - BLUE OWL SOFT TOY,176,0.00999779662884213,0.0071058719841357275,0.004847416547317396,68.23208832511158,Variant
22925 - BLUE GIANT GARDEN THERMOMETER,22928 - YELLOW GIANT GARDEN THERMOMETER,42,0.00526054863941831,0.0032499724578605267,0.0011567698578825603,67.66066199307835,Variant
15044A - PINK PAPER PARASOL,15044D - RED PAPER PARASOL,105,0.006885534868348573,0.006252065660460504,0.002891924644706401,67.17779735682821,Variant
85114B - IVORY ENCHANTED FOREST PLACEMAT,85114C - RED ENCHANTED FOREST PLACEMAT,66,0.0061418971025669275,0.004434284455216481,0.0018177812052440233,66.74450603013676,Variant
22927 - GREEN GIANT GARDEN THERMOMETER,22928 - YELLOW GIANT GARDEN THERMOMETER,35,0.004461826594689876,0.0032499724578605267,0.0009639748815688003,66.4772965055451,Variant
21739 - COSY SLIPPER SHOES SMALL GREEN,21740 - COSY SLIPPER SHOES LARGE RED,21,0.00487495868679079,0.001790239065770629,0.0005783849289412802,66.27275097783573,Variant
85129B - BEADED CRYSTAL HEART GREEN SMALL,85129D - BEADED CRYSTAL HEART PINK SMALL,17,0.0015423598105100804,0.004627079431530241,0.000468216371047703,65.60756802721089,Variant
15058B - PINK POLKADOT GARDEN PARASOL,15058C - ICE CREAM DESIGN GARDEN PARASOL,34,0.004296573757849509,0.0033325988762807094,0.000936432742095406,65.39902521720704,Variant
79323P - PINK CHERRY LIGHTS,79323W - WHITE CHERRY LIGHTS,163,0.007271124820976093,0.009474495978847636,0.00448936873416327,65.16697498238196,Variant
84596E - SMALL LICORICE DES PINK BOWL,84596L - BISCUITS SMALL BOWL LIGHT BLUE,91,0.0055084278946788585,0.006995703426242151,0.0025063346920788806,65.03992125984252,Variant
22756 - LARGE YELLOW BABUSHKA NOTEBOOK,22758 - LARGE PURPLE BABUSHKA NOTEBOOK,120,0.005894017847306378,0.008648231794645809,0.003305056736807315,64.83957378415381,Variant
20866 - BLUE ROSE FABRIC MIRROR,20868 - SILVER FABRIC MIRROR,24,0.0052330064999449154,0.001955491902610995,0.000661011347361463,64.59540400296517,Variant
84596K - JELLY BABIES YELLOW SMALL BOWL,84596L - BISCUITS SMALL BOWL LIGHT BLUE,42,0.0025614189710256694,0.006995703426242151,0.0011567698578825603,64.55575311150622,Variant
85131A - BEADED PEARL HEART WHITE ON STICK,85131B - BEADED CRYSTAL HEART GREEN ON STICK,76,0.00545334361573207,0.005949102126253167,0.0020932025999779664,64.52038907594464,Variant
85231B - CINAMMON SET OF 9 T-LIGHTS,85231G - ORANGE SCENTED SET/9 T-LIGHTS,172,0.010576181557783408,0.006968161286768756,0.004737247989423818,64.28046772068511,Variant
23049 - RECYCLED ACAPULCO MAT RED,23053 - RECYCLED ACAPULCO MAT PINK,54,0.005122837942051339,0.004516910873636664,0.0014872755315632918,64.27458693941779,Variant
84968B - SET OF 16 VINTAGE IVORY CUTLERY,84968F - SET OF 16 VINTAGE SKY BLUE CUTLERY,31,0.0037181888289082297,0.003580478131541258,0.000853806323675223,64.13378917378917,Variant
79323P - PINK CHERRY LIGHTS,79323S - SILVER CHERRY LIGHTS,26,0.007271124820976093,0.0015423598105100804,0.0007160956263082516,63.853354978354986,Variant
23165 - LARGE CERAMIC TOP STORAGE JAR,23167 - SMALL CERAMIC TOP STORAGE JAR,113,0.0077117990525504025,0.006334692078880688,0.003112261760493555,63.708136645962725,Variant
22452 - MEASURING TAPE BABUSHKA PINK,22454 - MEASURING TAPE BABUSHKA RED,80,0.007023245565715545,0.004930042965737578,0.0022033711578715435,63.635447475079424,Variant
72807A - SET/3 ROSE CANDLE IN JEWELLED BOX,72807B - SET/3 OCEAN SCENT CANDLE JEWEL BOX,85,0.005949102126253167,0.006196981381513716,0.002341081855238515,63.50164609053498,Variant
85131A - BEADED PEARL HEART WHITE ON STICK,85131D - BEADED CRYSTAL HEART PINK ON STICK,92,0.00545334361573207,0.007353751239396277,0.002533876831552275,63.18495819619415,Variant
85130A - BEADED PEARL HEART WHITE LARGE,85130D - BEADED CRYSTAL HEART PINK LARGE,16,0.002368623994711909,0.002947008923653189,0.00044067423157430867,63.130623777439695,Variant
79323G - GOLD  CHERRY LIGHTS,79323LP - LIGHT PINK CHERRY LIGHTS,18,0.001680070507877052,0.00468216371047703,0.0004957585105210973,63.02256509161041,Variant
22446 - PIN CUSHION BABUSHKA PINK,22448 - PIN CUSHION BABUSHKA RED,39,0.005122837942051339,0.0033325988762807094,0.0010741434394623774,62.9170887763263,Variant
72800E - 4 IVORY DINNER CANDLES SILVER FLOCK,72800F - 4 IVORY DINNER CANDLES GOLD FLOCK,33,0.007849509749917374,0.0018453233447174176,0.0009088906026220116,62.747525530243514,Variant
85039A - SET/4 RED MINI ROSE CANDLE IN BOWL,85039B - S/4 IVORY MINI ROSE CANDLE IN BOWL,114,0.006857992728875179,0.007326209099922882,0.0031398038999669495,62.49225473321859,Variant
85035A - GARDENIA 3 WICK MORRIS BOXED CANDLE,85035C - ROSE 3 WICK MORRIS BOX CANDLE,60,0.00487495868679079,0.005425801476258676,0.0016525283684036575,62.476124924718235,Variant
35001G - HAND OPEN SHAPE GOLD,35001W - HAND OPEN SHAPE DECO.WHITE,33,0.002809298226286218,0.0052054643604715215,0.0009088906026220116,62.15188297541238,Variant
22773 - GREEN DRAWER KNOB ACRYLIC EDWARDIAN,22805 - BLUE DRAWER KNOB ACRYLIC EDWARDIAN,89,0.006252065660460504,0.006362234218354082,0.002451250413132092,61.624654347121314,Variant
72802A - ROSE SCENT CANDLE IN JEWELLED BOX,72802C - VANILLA SCENT CANDLE JEWELLED BOX,83,0.005012669384157761,0.0074088355183430646,0.0022859975762917263,61.554066751092776,Variant
22774 - RED DRAWER KNOB ACRYLIC EDWARDIAN,22805 - BLUE DRAWER KNOB ACRYLIC EDWARDIAN,72,0.00506775366310455,0.006362234218354082,0.001983034042084389,61.50423489553925,Variant
85114A - BLACK ENCHANTED FOREST PLACEMAT,85114C - RED ENCHANTED FOREST PLACEMAT,28,0.002836840365759612,0.004434284455216481,0.0007711799052550402,61.3051920641621,Variant
21804 - WHITE CHRISTMAS GARLAND STARS TREES,"21808 - CHRISTMAS GARLAND STARS,TREES",33,0.003773273107855018,0.0039385259446953836,0.0009088906026220116,61.158899494665924,Variant
84968B - SET OF 16 VINTAGE IVORY CUTLERY,84968E - SET OF 16 VINTAGE BLACK CUTLERY,22,0.0037181888289082297,0.0026715875289192465,0.0006059270684146745,60.99854906452844,Variant
84596G - SMALL CHOCOLATES PINK BOWL,84596L - BISCUITS SMALL BOWL LIGHT BLUE,148,0.009584664536741214,0.006995703426242151,0.004076236642062355,60.79265091863517,Variant
15058A - BLUE POLKADOT GARDEN PARASOL,15058C - ICE CREAM DESIGN GARDEN PARASOL,29,0.003993610223642172,0.0033325988762807094,0.0007987220447284345,60.01322314049587,Variant
79323GR - GREEN CHERRY LIGHTS,79323W - WHITE CHERRY LIGHTS,47,0.0022859975762917263,0.009474495978847636,0.0012944805552495319,59.76730176520035,Variant
72800B - 4 PURPLE FLOCK DINNER CANDLES,72800F - 4 IVORY DINNER CANDLES GOLD FLOCK,10,0.0025063346920788806,0.0018453233447174176,0.00027542139473394294,59.55059865507627,Variant
35471A - SET OF 3 BIRD L.BLUE FEATHER,35471D - SET OF 3 BIRD LIGHT PINK FEATHER,47,0.0022859975762917263,0.009584664536741214,0.0012944805552495319,59.08032128514057,Variant
84596G - SMALL CHOCOLATES PINK BOWL,84596J - MIXED NUTS LIGHT GREEN BOWL,78,0.009584664536741214,0.0038008152473284124,0.0021482868789247547,58.971014492753625,Variant
21445 - 12 PINK ROSE PEG PLACE SETTINGS,21446 - 12 RED ROSE PEG PLACE SETTINGS,55,0.004021152363115567,0.006389776357827476,0.0015148176710366862,58.955479452054796,Variant
84968A - SET OF 16 VINTAGE ROSE CUTLERY,84968B - SET OF 16 VINTAGE IVORY CUTLERY,44,0.005535970034152253,0.0037181888289082297,0.001211854136829349,58.87422148516675,Variant
35004B - SET OF 3 BLACK FLYING DUCKS,35004P - SET OF 3 PINK FLYING DUCKS,19,0.007519004076236642,0.0011843119973559545,0.0005233006499944916,58.76582332396286,Variant
22772 - PINK DRAWER KNOB ACRYLIC EDWARDIAN,22805 - BLUE DRAWER KNOB ACRYLIC EDWARDIAN,117,0.008648231794645809,0.006362234218354082,0.0032224303183871323,58.56613450244023,Variant
20734 - SILVER MINI TAPE MEASURE,20735 - BLACK MINI TAPE MEASURE,38,0.0032224303183871323,0.005563512173625647,0.0010466012999889832,58.377930100702386,Variant
20867 - PINK ROSE FABRIC MIRROR,20869 - GOLD FABRIC MIRROR,13,0.004213947339429327,0.0014597333920898976,0.0003580478131541258,58.20742385004316,Variant
85040A - S/4 PINK FLOWER CANDLES IN BOWL,85040B - SET/4 BLUE FLOWER CANDLES IN BOWL,161,0.011016855789357717,0.006940619147295362,0.004434284455216481,57.99194444444445,Variant
20866 - BLUE ROSE FABRIC MIRROR,20869 - GOLD FABRIC MIRROR,16,0.0052330064999449154,0.0014597333920898976,0.00044067423157430867,57.68897715988083,Variant
22695 - WICKER WREATH SMALL,22696 - WICKER WREATH LARGE,102,0.006196981381513716,0.007877051889390767,0.002809298226286218,57.5511421911422,Variant
40018E - TEA TIME PAPER LANTERNS,40018F - CHERRY DESIGN PAPERLANTERNS,15,0.002230913297344938,0.0032224303183871323,0.0004131320921009144,57.46755302310857,Variant
22772 - PINK DRAWER KNOB ACRYLIC EDWARDIAN,22774 - RED DRAWER KNOB ACRYLIC EDWARDIAN,91,0.008648231794645809,0.00506775366310455,0.0025063346920788806,57.18685959567986,Variant
72800D - 4 BLUE DINNER CANDLES SILVER FLOCK,72800E - 4 IVORY DINNER CANDLES SILVER FLOCK,38,0.002341081855238515,0.007849509749917374,0.0010466012999889832,56.95372549019607,Variant
85114A - BLACK ENCHANTED FOREST PLACEMAT,85114B - IVORY ENCHANTED FOREST PLACEMAT,36,0.002836840365759612,0.0061418971025669275,0.0009915170210421946,56.90661326135226,Variant
85132B - CHARLIE AND LOLA TABLE TINS,85132C - CHARLIE AND LOLA FIGURES TINS,58,0.0033876831552274982,0.008290183981491683,0.001597444089456869,56.87988547659562,Variant
"51014A - FEATHER PEN,HOT PINK","51014L - FEATHER PEN,LIGHT PINK",133,0.010355844441996255,0.00622452352098711,0.003663104549961441,56.827386556204104,Variant
"85129A - WHITE PEARL BEADED HEART, SMALL",85130A - BEADED PEARL HEART WHITE LARGE,10,0.002065660460504572,0.002368623994711909,0.00027542139473394294,56.291472868217056,Variant
79323B - BLACK CHERRY LIGHTS,79323LP - LIGHT PINK CHERRY LIGHTS,15,0.0015699019499834748,0.00468216371047703,0.0004131320921009144,56.20433436532507,Variant
22757 - LARGE RED BABUSHKA NOTEBOOK,22758 - LARGE PURPLE BABUSHKA NOTEBOOK,149,0.008482978957805443,0.008648231794645809,0.00410377878153575,55.93816692861278,Variant
79323B - BLACK CHERRY LIGHTS,79323W - WHITE CHERRY LIGHTS,30,0.0015699019499834748,0.009474495978847636,0.0008262641842018288,55.55079559363525,Variant
"84247G - DECOUPAGE,GREETING CARD,",84247L - FAWN AND MUSHROOM GREETING CARD,18,0.002947008923653189,0.0030296353420733724,0.0004957585105210973,55.52625318606628,Variant
22772 - PINK DRAWER KNOB ACRYLIC EDWARDIAN,22773 - GREEN DRAWER KNOB ACRYLIC EDWARDIAN,109,0.008648231794645809,0.006252065660460504,0.003002093202599978,55.523050590645084,Variant
84795B - SUNSET CHECK HAMMOCK,84795D - SEASIDE STRIPE HAMMOCK,12,0.002644045389445852,0.002258455436818332,0.0003305056736807315,55.34756097560976,Variant
84795B - SUNSET CHECK HAMMOCK,84795C - OCEAN STRIPE HAMMOCK,19,0.002644045389445852,0.003580478131541258,0.0005233006499944916,55.27660256410257,Variant
79030D - TUMBLER BAROQUE,79030G - TUMBLER NEW ENGLAND,11,0.0016525283684036575,0.0033325988762807094,0.0003029635342073372,55.012121212121215,Variant
22773 - GREEN DRAWER KNOB ACRYLIC EDWARDIAN,22774 - RED DRAWER KNOB ACRYLIC EDWARDIAN,63,0.006252065660460504,0.00506775366310455,0.0017351547868238405,54.764508714805594,Variant
22308 - TEA COSY BLUE STRIPE,22309 - TEA COSY RED  STRIPE,85,0.005894017847306378,0.007271124820976093,0.002341081855238515,54.62652223166243,Variant
82616A - BUBBLE GUM SCARF KNITTING KIT,82616C - MIDNIGHT GLAMOUR SCARF KNITTING KIT,11,0.0014321912526165032,0.00391098380522199,0.0003029635342073372,54.08829902491875,Variant
84795A - PASTEL STRIPE HAMMOCK,84795B - SUNSET CHECK HAMMOCK,10,0.0019279497631376006,0.002644045389445852,0.00027542139473394294,54.0297619047619,Variant
22132 - RED LOVE HEART SHAPE CUP,22133 - PINK LOVE HEART SHAPE CUP,188,0.010686350115676986,0.009006279607799934,0.0051779222209981275,53.79980453356032,Variant
23332 - IVORY WICKER HEART LARGE,23334 - IVORY WICKER HEART SMALL,55,0.007904594028864162,0.003580478131541258,0.0015148176710366862,53.52291610828196,Variant
22311 - OFFICE MUG WARMER BLACK+SILVER,22313 - OFFICE MUG WARMER PINK,60,0.0082075575630715,0.003773273107855018,0.0016525283684036575,53.36011365306422,Variant
17084N - FAIRY DREAMS INCENSE,17084R - ASSORTED INCENSE PACK,18,0.005122837942051339,0.0018177812052440233,0.0004957585105210973,53.23753665689149,Variant
85231G - ORANGE SCENTED SET/9 T-LIGHTS,85231L - LAVENDER SCENTED SET/9 T-LIGHTS,43,0.006968161286768756,0.003194888178913738,0.0011843119973559545,53.19762845849802,Variant
85132A - CHARLIE + LOLA BISCUITS TINS,85132B - CHARLIE AND LOLA TABLE TINS,45,0.006885534868348573,0.0033876831552274982,0.0012393962763027433,53.133658536585365,Variant
22449 - SILK PURSE BABUSHKA PINK,22451 - SILK PURSE BABUSHKA RED,107,0.008482978957805443,0.006555029194667842,0.002947008923653189,52.997871876023126,Variant
79323S - SILVER CHERRY LIGHTS,79323W - WHITE CHERRY LIGHTS,28,0.0015423598105100804,0.009474495978847636,0.0007711799052550402,52.77325581395349,Variant
22134 - MINI LADLE LOVE HEART RED,22135 - MINI LADLE LOVE HEART PINK,136,0.0082075575630715,0.008730858213065991,0.003745730968381624,52.27158977833294,Variant
35004C - SET OF 3 COLOURED  FLYING DUCKS,35004S - SET OF 3 SILVER FLYING DUCKS,12,0.009667290955161396,0.000661011347361463,0.0003305056736807315,51.72079772079773,Variant
84912A - PINK ROSE WASHBAG,84912B - GREEN ROSE WASHBAG,85,0.006362234218354082,0.007133414123609122,0.002341081855238515,51.58334586906015,Variant
21445 - 12 PINK ROSE PEG PLACE SETTINGS,21447 - 12 IVORY ROSE PEG PLACE SETTINGS,69,0.004021152363115567,0.009226616723587088,0.0019004076236642062,51.221672459619704,Variant
22838 - 3 TIER CAKE TIN RED AND CREAM,22839 - 3 TIER CAKE TIN GREEN AND CREAM,98,0.007436377657816459,0.007133414123609122,0.002699129668392641,50.88208208208208,Variant
84596E - SMALL LICORICE DES PINK BOWL,84596G - SMALL CHOCOLATES PINK BOWL,97,0.0055084278946788585,0.009584664536741214,0.0026715875289192465,50.60166666666667,Variant
22571 - ROCKING HORSE RED CHRISTMAS,22572 - ROCKING HORSE GREEN CHRISTMAS,257,0.014074033270904484,0.009970254489368734,0.0070783298446623335,50.443589105967064,Variant
"51014C - FEATHER PEN,COAL BLACK","51014L - FEATHER PEN,LIGHT PINK",83,0.007298666960449488,0.00622452352098711,0.0022859975762917263,50.31831691434296,Variant
85034A - 3 GARDENIA MORRIS BOXED CANDLES,85034B - 3 WHITE CHOC MORRIS BOXED CANDLES,28,0.003663104549961441,0.004186405199955933,0.0007711799052550402,50.288088642659275,Variant
79323G - GOLD  CHERRY LIGHTS,79323W - WHITE CHERRY LIGHTS,29,0.001680070507877052,0.009474495978847636,0.0007987220447284345,50.17784979031643,Variant
22925 - BLUE GIANT GARDEN THERMOMETER,22926 - IVORY GIANT GARDEN THERMOMETER,57,0.00526054863941831,0.005949102126253167,0.0015699019499834748,50.16375799883653,Variant
